1740,148
1741,2948
1742,7080
1743,1
1744,598
1745,1
1746,186
1747,10773
1748,1
1749,4
1750,1
1751,121
1752,8723
1753,5
1754,4
1755,14
1756,1923
1757,1
1758,10903
1759,2
1760,3
1761,1
1762,51
1763,9909
1764,1
1765,1
1766,56
1767,246
1768,14
1769,12365
1770,1
1771,5
1772,26
1773,5
1774,8495
1775,4
1776,2
1777,1
1778,1583
1779,8171
1780,3
1781,2
1782,16
1783,4746
1784,2
1785,4
1786,5927
1787,5
1788,6
1789,7645
1790,1
1791,4300
1792,8
1793,3
1794,30
1795,10137
1796,1
1797,1
1798,28
1799,123
1800,10159
1801,1
1802,1
1803,2
1804,15
1805,9832
1806,1
1807,4
1808,2
1809,9
1810,10308
1811,1
1812,2
1813,1
1814,167
1815,1
1816,12160
1817,2
1818,2
1819,36
1820,51
1821,7171
1822,1
1823,5
1824,60
1825,9259
1826,1
1827,1
1828,16
1829,605
1830,10157
1831,6
1832,2
1833,13
1834,317
1835,3
1836,12250
1837,8
1838,1
1839,15
1840,29
1841,623
1842,10995
1843,1
1844,3
1845,1
1846,20
1847,9264
1848,2
1849,7
1850,91
1851,431
1852,9781
1853,1
1854,11
1855,17
1856,18
1857,10250
1858,1
1859,1
1860,2
1861,32
1862,9547
1863,1
1864,2
1865,73
1866,1030
1867,7924
1868,3
1869,1
1870,791
1871,3
1872,10434
1873,1
1874,4
1875,3
1876,866
1877,8286
1878,64
1879,4
1880,2
1881,236
1882,10856
1883,1
1884,3
1885,13
1886,77
1887,9084
1888,1
1889,2
1890,3
1891,1438
1892,2
1893,10926
1894,2
1895,1
1896,17
1897,147
1898,9808
1899,3
1900,1
1901,1
1902,7
1903,10231
1904,3
1905,1
1906,31
1907,246
1908,8839
1909,3
1910,6
1911,3
1912,25
1913,11180
1914,3
1915,2
1916,3
1917,151
1918,1443
1919,9796
1920,1
1921,3
1922,2
1923,55
1924,10231
1925,1
1926,5
1927,11
1928,80
1929,9131
1930,1
1931,5
1932,2
1933,127
1934,2
1935,13186
1936,1
1937,7
1938,15
1939,4
1940,7374
1941,2
1942,1
1943,28
1944,8164
1945,3
1946,41
1947,9
1948,687
1949,24
1950,13545
1951,1
1952,2
1953,17
1954,25
1955,8788
1956,2
1957,3
1958,126
1959,36
1960,10713
1961,1
1962,1
1963,11
1964,9
1965,9464
1966,1
1967,1
1968,9
1969,103
1970,10227
1971,3
1972,2
1973,1
1974,22
1975,9448
1976,1
1977,1
1978,12
1979,157
1980,10261
1981,1
1982,2
1983,56
1984,100
1985,9623
1986,7
1987,1
1988,2
1989,11
1990,10200
1991,1
1992,4
1993,127
1994,44
1995,9549
1996,1
1997,4
1998,9
1999,23
2000,10373
2001,4
2002,1
2003,9
2004,65
2005,9708
2006,1
2007,7
2008,6
2009,38
2010,9899
2011,2
2012,9
2013,8
2014,7
2015,10221
2016,1
2017,8
2018,14
2019,312
2020,8641
2021,1
2022,18
2023,113
2024,963
2025,9463
2026,1
2027,4
2028,40
2029,6
2030,10196
2031,1
2032,5
2033,6
2034,2
2035,9911
2036,13
2037,4
2038,3
2039,377
2040,9431
2041,1
2042,2
2043,5
2044,12
2045,10568
2046,1
2047,1
2048,2
2049,5
2050,9243
2051,7
2052,6
2053,16
2054,116
2055,10504
2056,1
2057,3
2058,5
2059,3
2060,9392
2061,30
2062,9
2063,9
2064,99
2065,10214
2066,2
2067,11
2068,20
2069,14
2070,9990
2071,1
2072,1
2073,56
2074,30
2075,9596
2076,3
2077,6
2078,85
2079,44
2080,10336
2081,5
2082,2
2083,7
2084,13
2085,8950
2086,1
2087,1
2088,2
2089,24
2090,11160
2091,3
2092,2
2093,69
2094,102
2095,8591
2096,1
2097,12
2098,9
2099,1297
2100,1
2101,11618
2102,1
2103,8
2104,5
2105,40
2106,9511
2107,2
2108,1
2109,64
2110,27
2111,13
2112,12926
2113,3
2114,1
2115,11
2116,25
2117,5841
2118,30
2119,1035
2120,74
2121,9735
2122,2
2123,21
2124,4
2125,72
2126,10730
2127,1
2128,1
2129,22
2130,167
2131,8580
2132,1
2133,4
2134,15
2135,1367
2136,8931
2137,2
2138,23
2139,1134
2140,192
2141,11
2142,11633
2143,6
2144,5
2145,5
2146,118
2147,9021
2148,7
2149,4
2150,2
2151,1684
2152,5383
2153,1
2154,3814
2155,13
2156,175
2157,13
2158,11767
2159,1
2160,4
2161,2
2162,20
2163,8818
2164,1
2165,1
2166,1
2167,893
2168,1
2169,12116
2170,5
2171,509
2172,11
2173,28
2174,14
2175,11731
2176,1
2177,1
2178,3
2179,17
2180,9014
2181,1
2182,1
2183,1
2184,574
2185,9679
2186,2
2187,7
2188,10
2189,13
2190,10235
2191,2
2192,5
2193,11
2194,84
2195,9658
2196,2
2197,11
2198,15
2199,397
2200,97
2201,12126
2202,1
2203,4
2204,3
2205,1
2206,8007
2207,204
2208,5
2209,1
2210,1
2211,11830
2212,3
2213,4
2214,13
2215,57
2216,8543
2217,3
2218,2
2219,19
2220,1480
2221,7
2222,11015
2223,1
2224,8
2225,31
2226,56
2227,9913
2228,7
2229,2
2230,1
2231,22
2232,10464
2233,1
2234,1
2235,2
2236,17
2237,9593
2238,1
2239,3
2240,64
2241,186
2242,9970
2243,3
2244,28
2245,2
2246,1
2247,9689
2248,1
2249,6
2250,33
2251,13
2252,10190
2253,1
2254,1
2255,6
2256,47
2257,9649
2258,1
2259,2
2260,8
2261,15
2262,10370
2263,2
2264,2
2265,31
2266,100
2267,8978
2268,2
2269,3
2270,14
2271,69
2272,11069
2273,2
2274,1
2275,5
2276,254
2277,5907
2278,4
2279,4534
2280,2
2281,5
2282,38
2283,11031
2284,4
2285,6
2286,7
2287,8
2288,9595
2289,2
2290,9
2291,16
2292,45
2293,10353
2294,2
2295,6
2296,3
2297,31
2298,9111
2299,2
2300,2
2301,3
2302,213
2303,10579
2304,3
2305,132
2306,6
2307,3
2308,8864
2309,3
2310,2
2311,14
2312,763
2313,9483
2314,1
2315,4
2316,1072
2317,13
2318,8350
2319,2
2320,265
2321,24
2322,888
2323,9700
2324,6
2325,1
2326,1
2327,1088
2328,1456
2329,8623
2330,2
2331,12
2332,25
2333,4447
2334,3608
2335,1389
2336,1
2337,9
2338,7324
2339,465
2340,1623
2341,1
2342,450
2343,7
2344,12037
2345,1
2346,1
2347,11
2348,145
2349,7556
2350,3
2351,12
2352,3
2353,2122
2354,9106
2355,1
2356,7
2357,819
2358,87
2359,9475
2360,4
2361,18
2362,6
2363,182
2364,9981
2365,2
2366,4
2367,1
2368,45
2369,10072
2370,1
2371,5
2372,11
2373,5
2374,9791
2375,34
2376,1
2377,7
2378,4
2379,10136
2380,1
2381,4
2382,6
2383,150
2384,9441
2385,1
2386,6
2387,16
2388,44
2389,10426
2390,1
2391,1
2392,2
2393,167
2394,9006
2395,1
2396,1
2397,40
2398,56
2399,10936
2400,5
2401,1
2402,6
2403,12
2404,9012
2405,1
2406,1
2407,145
2408,370
2409,10204
2410,1
2411,1
2412,12
2413,45
2414,9572
2415,12
2416,88
2417,1
2418,37
2419,10312
2420,1
2421,6
2422,37
2423,48
2424,8928
2425,1
2426,72
2427,35
2428,902
2429,9471
2430,1
2431,6
2432,5
2433,109
2434,4
2435,12769
2436,1
2437,30
2438,9
2439,309
2440,6762
2441,1
2442,314
2443,143
2444,8442
2445,1
2446,3
2447,18
2448,6150
2449,4
2450,11
2451,417
2452,10383
2453,2
2454,2
2455,812
2456,120
2457,8559
2458,197
2459,203
2460,12
2461,113
2462,10569
2463,3
2464,5
2465,1
2466,110
2467,8
2468,12241
2469,1
2470,1
2471,1
2472,58
2473,8631
2474,4
2475,12
2476,3
2477,319
2478,10371
2479,1
2480,2
2481,27
2482,321
2483,8669
2484,269
2485,1
2486,1340
2487,86
2488,17
2489,11540
2490,1
2491,4
2492,4
2493,256
2494,8432
2495,39
2496,8
2497,7
2498,15
2499,11355
2500,1
2501,2
2502,4
2503,3
2504,8540
2505,3
2506,14
2507,365
2508,1434
2509,8392
2510,1
2511,2
2512,1
2513,365
2514,10691
2515,3
2516,8
2517,11
2518,34
2519,1
2520,12311
2521,1
2522,2
2523,5
2524,9
2525,6778
2526,683
2527,3
2528,1
2529,1
2530,12518
2531,2
2532,4
2533,22
2534,5
2535,8548
2536,3
2537,273
2538,8
2539,4
2540,10572
2541,1
2542,5
2543,1
2544,422
2545,8767
2546,1
2547,6
2548,131
2549,566
2550,9770
2551,73
2552,1
2553,1
2554,71
2555,10208
2556,1
2557,2
2558,14
2559,52
2560,9051
2561,1
2562,10
2563,3
2564,21
2565,11135
2566,1
2567,4
2568,6
2569,2
2570,9374
2571,1
2572,3
2573,7
2574,222
2575,9860
2576,2
2577,6
2578,13
2579,729
2580,8795
2581,2
2582,13
2583,67
2584,1823
2585,4
2586,10189
2587,39
2588,1
2589,1306
2590,70
2591,5253
2592,56
2593,4614
2594,21
2595,517
2596,5767
2597,1
2598,3149
2599,151
2600,40
2601,6
2602,12016
2603,1
2604,2
2605,6
2606,170
2607,4552
2608,5
2609,1
2610,8748
2611,153
2612,5
2613,1441
2614,124
2615,3
2616,12562
2617,3
2618,4
2619,3
2620,21
2621,8738
2622,1
2623,57
2624,2
2625,32
2626,11130
2627,1
2628,1
2629,1
2630,66
2631,8841
2632,1
2633,2
2634,8
2635,3402
2636,57
2637,4859
2638,3
2639,17
2640,8408
2641,3
2642,7
2643,33
2644,6721
2645,1
2646,75
2647,5139
2648,1
2649,3
2650,20
2651,12577
2652,1
2653,2
2654,4
2655,16
2656,8532
2657,2
2658,1
2659,4
2660,3645
2661,1
2662,5490
2663,1974
2664,5
2665,656
2666,5376
2667,2
2668,6
2669,6745
2670,203
2671,56
2672,5148
2673,4
2674,3086
2675,1
2676,42
2677,8696
2678,1
2679,3
2680,7
2681,5465
2682,4592
2683,1
2684,6
2685,39
2686,6924
2687,1
2688,8
2689,2
2690,10562
2691,3
2692,1
2693,129
2694,5
2695,10011
2696,1
2697,1
2698,29
2699,123
2700,9618
2701,3
2702,1
2703,18
2704,4
2705,10295
2706,1
2707,7
2708,39
2709,48
2710,9180
2711,3
2712,419
2713,17
2714,10
2715,10222
2716,2
2717,1
2718,1
2719,143
2720,9452
2721,5
2722,28
2723,13
2724,3
2725,10499
2726,1
2727,30
2728,4
2729,1
2730,9322
2731,59
2732,51
2733,1
2734,10
2735,10435
2736,1
2737,6
2738,3
2739,15
2740,9771
2741,27
2742,2
2743,3
2744,27
2745,9947
2746,2
2747,1
2748,17
2749,459
2750,9042
2751,1
2752,352
2753,6
2754,49
2755,9954
2756,1
2757,1
2758,7
2759,1
2760,10256
2761,1
2762,7
2763,10
2764,1
2765,9477
2766,4
2767,437
2768,125
2769,45
2770,9505
2771,3
2772,8
2773,128
2774,12
2775,10248
2776,2
2777,2
2778,16
2779,3
2780,9780
2781,4
2782,2
2783,19
2784,151
2785,9708
2786,1
2787,2
2788,6
2789,213
2790,9815
2791,1
2792,3
2793,28
2794,289
2795,9755
2796,2
2797,3
2798,65
2799,200
2800,9327
2801,4
2802,1
2803,33
2804,468
2805,9822
2806,1
2807,4
2808,12
2809,24
2810,9822
2811,3
2812,7
2813,8
2814,129
2815,10209
2816,1
2817,3
2818,100
2819,20
2820,8849
2821,1
2822,4
2823,1
2824,40
2825,11278
2826,1
2827,3
2828,8
2829,33
2830,1
2831,12165
2832,2
2833,1
2834,4
2835,16
2836,7964
2837,1
2838,3
2839,13
2840,88
2841,11791
2842,1
2843,2
2844,13
2845,18
2846,8712
2847,39
2848,9
2849,44
2850,2
2851,11008
2852,7
2853,1
2854,26
2855,2
2856,8791
2857,29
2858,2
2859,10
2860,1350
2861,3
2862,11735
2863,1
2864,1
2865,26
2866,46
2867,9108
2868,2
2869,1
2870,1
2871,276
